session_id,label
4d0ce27a-449,normal
b872d864-d50,normal
b687a5a8-ac4,normal
4cca955d-11b,normal
61bef68b-f92,normal
9a68c4d3-edb,normal
e8401fee-d11,normal
55340a01-406,normal
203c76ea-ae6,normal
acd2e097-35c,normal
f41e11bb-475,normal
459da954-b43,normal
c096b589-cae,normal
2cbf1fda-195,normal
77b34b8d-fd2,normal
75437b63-57f,normal
da2d99b5-1ab,normal
59cfed97-de0,normal
eb268a64-dc5,normal
dfce75ca-d4e,normal
63a1d0b0-851,normal
27bc53a6-cff,normal
e8427a97-1f2,normal
0b55d692-af7,normal
ebadb9c2-6df,normal
b8f59bd8-891,normal
86e5b6a7-d00,normal
6a8ad994-1ee,normal
ed87cad2-a1c,normal
f85c508e-1c4,normal
ac0e4158-bcb,normal
a14b157b-e4b,normal
a1b80fbd-f26,normal
6ad28f24-816,normal
ceb80110-c20,normal
87aade14-a50,normal
097a9feb-bd9,normal
f86081cc-9f9,normal
21c948d6-132,normal
3d09e4db-501,normal
ccb06844-063,normal
89942be1-e2c,normal
e350ff2f-41d,normal
eb4d5e7e-0c6,normal
1ea5d64c-7cc,normal
9aa674ca-30f,normal
3e1c622f-620,normal
24b8d234-2be,normal
c58565a8-1a2,normal
8271d369-d5c,normal
c09bacd0-6c7,normal
f20a745e-6ce,normal
82c445dd-c02,normal
4eec1022-743,normal
904bb0af-dee,normal
510e5639-5ad,normal
05a83ae8-708,normal
c2e34498-5a8,normal
c6dfdcf3-39d,normal
00a6d3b1-0de,normal
7ddda322-aad,normal
7d4f10b8-205,normal
cd589833-eb0,normal
0069c9a7-ace,normal
8f80e2d3-f77,normal
a3d31e47-bac,normal
06f3d9cb-7d7,normal
cccd3f8e-d38,normal
5240b424-4f1,normal
98229c3c-de3,normal
0119147c-331,normal
5357fc89-96d,normal
85e2e356-937,normal
07aa799b-0cd,normal
5ffa84f0-a6c,normal
b390aed0-9c7,normal
dcb9e300-3e3,normal
e96194ee-931,normal
ce66c2fc-d46,normal
f780d997-42e,normal
b8950df9-720,normal
89af9f39-bb9,normal
73107403-7d9,normal
6d13bf5c-595,normal
89b21e8f-f02,normal
9bfba738-8b2,normal
8f3f5771-5ce,normal
ec248127-04f,normal
93dd0b13-a42,normal
82eb4548-c9d,normal
272b5838-8e9,normal
1ae53f89-9b8,normal
52d8e5ca-20b,normal
7de3e19f-c1a,normal
ec3ec806-1ca,normal
ae489fa9-71c,normal
02052920-33a,normal
e287ea89-88d,normal
e7b52c24-77f,normal
991c73e5-46a,normal
1da4d513-72e,normal
2174c9be-bd0,normal
c20f909c-c91,normal
7a6d5dac-eef,normal
03e014f1-599,normal
43419126-d08,normal
29ecdc43-3f5,normal
9d979998-3c7,normal
c948290b-1f8,normal
0937d7f5-c17,normal
b06a0ae7-fcd,normal
7697b457-d5a,normal
02675740-1bd,normal
62513a79-3ff,normal
0bf8b722-f7e,normal
f99a03fb-c26,normal
ef363e77-668,normal
d58eefd0-dbe,normal
64b2d351-84d,normal
ecf905c0-a71,normal
eea2ac32-570,normal
8ecb3306-103,normal
100b75fc-bf5,normal
a3779b05-230,normal
1cfadd5b-c1d,normal
287d7840-c23,normal
85c73864-d0c,normal
f156312b-9fa,normal
43314f7c-be0,normal
42ce88b3-b80,normal
dc47394e-eaf,normal
3861450e-b9e,normal
17ddf759-8da,normal
64e2641a-773,normal
02e2a3b2-69e,normal
75732977-b4d,normal
e3b00161-ce8,normal
6de1dc3b-d1d,normal
9ba875fc-451,normal
7dc2b0c2-f7f,normal
38216a62-616,normal
c00ae55b-af2,normal
3b05005b-c77,normal
384522eb-644,normal
6bd3a16a-86d,normal
b25aeca6-e91,normal
735b3bbc-4c9,normal
4edd9174-e09,normal
e88a25b3-0bf,normal
a609686e-a33,normal
5433236f-a3d,normal
5ec5ec62-17e,normal
0db9bc3d-7ec,normal
5ba842bb-3b9,normal
12528f2a-ffe,normal
c2965311-6c6,normal
c2394b77-1f0,normal
7fac5652-941,normal
166eb2a8-62a,normal
652ee4cb-874,normal
b0e77c68-c2b,normal
91282e18-fce,normal
5cd5e9f2-8bb,normal
e6f3cff3-036,normal
1e132feb-968,normal
773572e3-109,normal
2d0548d0-f65,normal
a3b13579-ac8,normal
e1e2409a-446,normal
526fe035-5d3,normal
04c606eb-3e0,normal
a736f892-2b5,normal
f15b197e-f38,normal
318d5a72-df5,normal
cb454dc1-c8f,normal
69f012ad-974,normal
368bf46c-0b9,normal
abe901d5-b0c,normal
21194457-634,normal
7fb096ad-3aa,normal
7634323a-00e,normal
c0989f4e-4cf,normal
98d4ec9d-473,normal
b9335010-74d,normal
b1e301a5-910,normal
97af3b55-58b,normal
2c41f3d8-773,normal
71d8f9ca-785,normal
0db69f5a-f7c,normal
25ce6469-b2b,normal
1bf602fa-fa3,normal
cd0ec8dd-4ca,normal
c02aa5eb-ad8,normal
513a8cb4-238,normal
1e4e4f56-eed,normal
5842ef7d-45e,normal
e4fe560e-b1c,normal
ac900941-5d6,normal
7510df1b-29d,normal
ceff9b6d-49e,normal
dcbc320e-003,normal
82fe0eca-d8e,normal
7a968982-1da,normal
43217693-1d4,normal
10d72d3a-314,normal
af7ce9d9-389,normal
cba2afeb-fc8,normal
943fa939-34d,normal
45299ed1-031,normal
4f5a25ca-e84,normal
33985bee-3fd,normal
83e5131d-1bf,normal
e55b4456-61e,normal
ccc126c0-20b,normal
39d209a9-d25,normal
9ac3c4de-81a,normal
1ed75ce9-8f0,normal
8aa3cc96-9d0,normal
8d739521-1fa,normal
ee1ed64e-f3b,normal
ad33ce8b-8f2,normal
c9c1f152-3e6,normal
a168c8d5-3a6,normal
420e105c-d2a,normal
63a3f253-b94,normal
e1910196-f3b,normal
152a2c8a-7aa,normal
c2cc9d94-988,normal
b1ca545d-59f,normal
31de2b97-126,normal
04e31de3-117,normal
a581d230-5c6,normal
732e061c-203,normal
532ebf11-69e,normal
6d8a3bec-b5d,normal
ad1aea22-530,normal
89a0dcff-3ed,normal
37142fad-635,normal
9fe3cbc2-5bb,normal
fb75fbfb-563,normal
5ff59b72-fc4,normal
3d66a68b-6a2,normal
b69b3dfa-3fb,normal
07c910af-be1,normal
2d9e32df-04d,normal
fe18eee4-bbe,normal
d324bee3-ea9,normal
b1af8632-ce1,normal
c0f5172f-348,normal
0f766735-bfc,normal
cff9c3fc-c91,normal
1687b636-d7a,normal
20109d8c-49a,normal
1b39cad8-6e7,normal
8212bec8-e20,normal
aa961d1b-dbb,normal
be00d788-c49,normal
92f32bd1-abd,normal
6e8cee26-7a6,normal
17c394fd-cd0,normal
770b036d-661,normal
b30e6f9f-869,normal
7bb6dbf6-ceb,normal
1e33f17d-0c7,normal
532b1e2e-4c3,normal
a5074c01-848,normal
f5148388-f90,normal
a37dbb98-038,normal
12de86cd-f2c,normal
f41d0de4-32f,normal
8c29bb51-3f0,normal
817cdbef-954,normal
342a69a9-3b0,normal
155822e3-282,normal
64d04c4b-375,normal
5f3dd068-86a,normal
05aa29ef-5c6,normal
c8ab1c06-b34,normal
9c09825f-9cc,normal
bbe3eb05-04e,normal
adb1bb32-f31,normal
b5ca635e-262,normal
b345463c-47f,normal
2dac8fff-9bf,normal
261fe030-82d,normal
93a1ada4-cf7,normal
8a8c5595-9ae,normal
c6b47a00-5b8,normal
25e976a3-bd0,normal
8781f0eb-217,normal
8ccd0b56-ce1,normal
94f411c3-668,normal
ca94c269-330,normal
a4bd1d35-572,normal
54b651aa-19d,normal
a5a5c89f-eed,normal
3b660fe4-e10,normal
6408c160-261,normal
c3cc48bc-725,normal
56e13d92-749,normal
677f51f8-209,normal
d7b744d3-c98,normal
ad1819d6-405,normal
30b22a5c-6d3,normal
256589f7-fd1,normal
4c42f56e-f86,normal
6269f5b1-01f,normal
bb728ac7-4da,normal
5c0da0fe-8b5,normal
b1fc4e84-ff1,normal
d2024db9-8d9,normal
d77d58bf-00f,normal
84c0765b-b60,normal
5f7c4735-1ca,normal
3a249cb9-824,normal
461c940b-640,normal
0a70f172-84b,normal
3bad2d56-6f8,normal
bf6c7034-dfc,normal
a8a94364-99a,normal
7831adbd-373,normal
111deb75-492,normal
10622477-ecd,normal
4ccf8f7a-5c0,normal
153f9e6a-9c2,normal
d44d2d39-e05,normal
1c2250b0-a43,normal
88bab58a-953,normal
01d08de8-46a,normal
b8419343-d8a,normal
ad50d941-f45,normal
ff2b18c3-c17,normal
a9a20e9c-87a,normal
ba476b9d-a58,normal
8031d918-c9f,normal
4eea9024-128,normal
d872c890-273,normal
12e578b4-b94,normal
9469fc32-1f8,normal
09e1314f-e0b,normal
bfa0c8d7-86d,normal
7187cc88-936,normal
e5c240c9-9be,normal
376c2e6c-977,normal
4753ffcd-25c,normal
116b07f8-1f5,normal
d611f2e8-960,normal
a923e5cc-3b9,normal
a9d30f61-a81,normal
46e7dbe6-41a,normal
048b5400-70b,normal
7d2f0ec6-e42,normal
baf72480-131,normal
685973f2-1b6,normal
d639b7d8-d44,normal
d35178a6-de7,normal
989cd9c7-7bf,normal
76d164a8-489,normal
b315c6b9-30b,normal
50b4a54d-c74,normal
2b83a771-6e5,normal
119c8f0d-aa8,normal
07aa6e9d-0bf,normal
614e257b-ed4,normal
9694187c-bbb,normal
1fc32f9b-4e0,normal
7ebd9e97-d4a,normal
fe36d39e-a3f,normal
f520cdf4-1b4,normal
59017833-9b8,normal
45f42abb-f75,normal
09dd7744-771,normal
85938923-86a,normal
32913269-511,normal
0de43a93-e2d,normal
d59018af-1cc,normal
4b65a3a7-922,normal
1858be55-3fe,normal
a8d90f20-859,normal
e2be509d-d93,normal
9bd2fdc9-341,normal
f310a013-d36,normal
e00d1fe0-f65,normal
e58072ee-975,normal
4265d42f-08f,normal
ca40314a-bd3,normal
559118fd-3be,normal
aa22765a-41a,normal
117c9600-dc6,normal
2e4e4e70-874,normal
ceffb316-b6c,normal
3f8067fc-c55,normal
4e3bcafc-7ce,normal
f0c2d714-75f,normal
26bd75a1-fa3,normal
70418e05-620,normal
fad6406a-466,normal
e92ad5e0-f1d,normal
61ddb0c0-fd2,normal
d49b7557-8e7,normal
ab38fc83-6f2,normal
2ae81cdb-1ab,normal
79e9df99-161,normal
5e35d55f-7f6,normal
8a3afbad-919,normal
5099eb6d-fda,normal
06eda409-7fc,normal
a92a46a7-49d,normal
b9282d3c-405,normal
0cc4ba70-4a8,normal
65524a40-207,normal
fb7c6b95-b3c,normal
e124020b-c35,normal
3dc854fe-035,normal
175c0ad3-741,normal
083e4fda-ce0,normal
bfe38c6d-075,normal
3bcb3a71-b2e,normal
bc4d9a2f-9ea,normal
05810146-69c,normal
8abad285-5a4,normal
86daf188-676,normal
608cee17-96a,normal
c7307e85-8cc,normal
d0c1ceb3-e5c,normal
478ef9b7-e11,normal
0c4e79e6-ef0,normal
08ee6ab9-fff,normal
9fa99f87-025,normal
ccf58a4b-48a,normal
8efffecf-c35,normal
40264490-519,normal
d0a2ae6a-595,normal
7507f6d6-f44,normal
89e1c20b-1ba,normal
58e6067f-822,normal
fc8b211e-d4c,normal
4e822cd5-16f,normal
7e6d14d2-5ec,normal
ba4139e0-d29,normal
d2f276a4-bef,normal
2e43366e-86f,normal
a1b09ce5-326,normal
bee796e2-312,normal
4394334a-873,normal
95892d01-811,normal
386ae4e8-2a9,normal
3c11da61-eee,normal
bff43958-18d,normal
5be1a064-482,normal
0e045d4f-63f,normal
825a43d2-7bc,normal
0ee0dee3-df7,normal
b6c0bcd1-8c9,normal
6e5d7b66-377,normal
67bcc544-fef,normal
bd3650c6-2b8,normal
b60f432c-f94,normal
119c673f-490,normal
aa889f46-6eb,normal
399e7b5f-2fb,normal
c7997aef-e3f,normal
66cceee3-b7c,normal
d5acb625-9c5,normal
ff367955-882,normal
2e836100-89a,normal
dbd4e707-dbd,normal
ead77792-317,normal
963785e2-23c,normal
45bf8bfa-c25,normal
c9f41d60-cd8,normal
4154d0f1-e62,normal
520a5874-cf0,normal
4ce9a4c6-2cd,normal
c6f3c421-f47,normal
df0973e1-2ab,normal
5ff53888-829,normal
64f1c478-820,normal
27efc9b2-8e8,normal
83f48b7b-d00,normal
1d67526b-fa8,normal
9571cddc-8a6,normal
42db7087-22c,normal
b761f2ac-64d,normal
e85b52ce-521,normal
c0c1c3b2-b4a,normal
02339f70-b19,normal
6af9f384-876,normal
9130a4fa-e88,normal
08179049-9f0,normal
2ad84bd6-545,normal
f9e57fa4-b1b,normal
6e788a31-8e7,normal
6922065f-c7e,normal
6a776707-b3b,normal
ea99d88c-659,normal
546ec919-c58,normal
2310110e-6a0,normal
8b2d85fc-046,normal
c5b3c0ac-f12,normal
fef9181a-78a,normal
a65fa8d3-2d5,normal
cdc28f8b-450,normal
6bcde80b-690,normal
83b5ce70-0a7,normal
54985f25-3c4,normal
78461294-36e,normal
0319b297-dd4,normal
ab825a14-61d,normal
68c83f46-83d,normal
170a8353-fc4,normal
93349e66-1cf,normal
8e2d39d0-a5b,normal
0f005307-52f,anomaly_lateral_movement
bbcd3a43-4d3,normal
01c78718-744,normal
00d10c0d-d10,normal
bb690846-766,normal
54c2d0e3-fd7,normal
21b8b4bb-16b,normal
4afb13c8-555,anomaly_lateral_movement
f15554ed-858,anomaly_lateral_movement
7d4773f0-16b,normal
201dbec7-b66,normal
1d5739c6-c60,normal
addd7023-eaf,normal
4a6cc54a-c21,anomaly_lateral_movement
05daa596-2d1,normal
11f3896d-7f7,normal
08d65c9d-fdb,normal
720fdeb0-d8c,anomaly_lateral_movement
e5697f4f-db2,anomaly_lateral_movement
58b1672f-806,normal
6f1d825a-40d,anomaly_lateral_movement
35da03b6-8e5,normal
eb2229fb-464,normal
f2776dc9-db5,normal
a5a71a20-fd7,normal
ac7c5bf0-115,normal
7a982031-de4,normal
b64781a2-16e,normal
42d8fdb6-ffb,normal
80620558-cb0,normal
4f4d603a-b58,normal
a3d35edd-c38,anomaly_lateral_movement
b0be9d4b-0d1,normal
881e425a-171,normal
f7a69eb3-e78,normal
d84504ec-a91,normal
83cb4510-709,normal
b8086cab-4bf,normal
401f2473-295,normal
aacb74c4-e69,normal
560ea7e1-bd3,normal
06a825c3-98c,anomaly_lateral_movement
825def29-586,normal
de76814d-4e3,normal
cf24b638-5df,normal
6ec89621-227,normal
d668aabf-a0c,normal
a4165066-9fb,normal
01398b82-79f,normal
61c6b92f-cdd,normal
29247fb0-462,normal
07a9aa36-75b,normal
05006a85-494,normal
03db1cbb-159,normal
478f21e6-e47,normal
2c0bc7be-b6a,normal
92c22a3c-c7d,normal
da7471c0-eb7,normal
ffc95164-b75,normal
49ef616c-179,normal
b8b502a6-e95,normal
5aebfb22-c15,normal
bb96d975-7e9,normal
c0e1ccd0-a28,normal
9e0105ce-650,normal
e1cb014d-f3e,normal
be971c59-929,normal
a3fcaf39-a93,normal
3ebb52e6-b51,normal
14304d39-d25,normal
65bcbbe7-d0e,normal
e9cc3eec-3fc,normal
23180226-b14,normal
9dcd8a08-083,normal
502e4d50-e84,normal
675bae14-c67,normal
cffbccf4-a7a,normal
39ce995d-74b,normal
bf9e1697-796,normal
bf16799c-70d,normal
eec2e0ae-5aa,normal
d464cca9-44e,normal
bb0bf519-3dd,normal
474af913-a1c,normal
9d15344f-633,normal
d9706c2c-814,normal
6a62fef0-529,normal
96e36318-61e,normal
a1ca876b-fc8,normal
86e58b43-dab,normal
009d2d1b-762,normal
899ee657-1c1,normal
d8a57fa7-444,normal
adab0d89-154,normal
4d25663f-c48,normal
c0ebd8ed-1c6,normal
bb49a75e-5d3,normal
1f86bccc-090,normal
4e5f8e0e-0f3,normal
452f134c-7d0,normal
60573bb0-1d6,normal
3259fc63-b6f,normal
75ee5b61-a1d,normal
f6b85af0-2eb,normal
0b104fd7-a1f,normal
8e115e19-9f5,normal
304d6b10-8e3,normal
fe1d5e88-0e5,normal
87f3dee7-c5e,normal
c7936adf-f39,normal
d2042e6a-359,normal
b2d6d045-645,normal
2359013d-b80,normal
2ff679ac-bfa,normal
2b68cd92-abf,normal
18f6dbac-c6c,normal
d80d556c-0a2,normal
1e80b2e2-3b5,normal
a2c64fd1-324,normal
08ccbdd4-f9f,normal
9b114c7e-282,normal
93760320-8c4,normal
2486356a-ab9,normal
f20ad9c4-86b,normal
4ffbff25-b39,normal
a1a4353d-f12,normal
c7017603-cc5,normal
921db911-703,normal
ad96d861-162,normal
f616e827-3f4,normal
9d14179b-f62,normal
4e15aeba-b1a,normal
ecd28db2-ffd,normal
18aa5987-218,normal
d70ba1b7-b9c,normal
5539bc94-fc2,normal
558f2295-9b2,normal
09f17f05-d38,normal
a4cce689-57c,normal
b704ecca-ba1,normal
7671e8c9-1fc,normal
0379493a-6eb,normal
72344a5a-28a,normal
d1f39d25-5af,normal
2df91f9d-fd0,normal
a1fd3ac7-a6f,normal
3db784cf-8d1,normal
5ae8cf87-3f3,normal
8aa5bc16-576,normal
53efdf8e-707,normal
cc72180f-ab9,normal
12c051a1-d06,normal
9db49a68-e96,normal
2ab69f67-503,normal
0c34c7fb-a32,normal
8eaae10d-cd8,normal
9154696a-928,normal
48491484-1fb,normal
d01dfbe7-7ea,normal
8267261e-c43,normal
e68cc6fd-303,normal
3a240e83-343,normal
71487483-192,normal
b2aebee4-3ae,normal
ea1e68a3-9fe,normal
787b4fe9-3ec,normal
8caca930-41f,normal
8fae0446-1c8,normal
ce760b55-c0d,normal
fbebdca2-df8,normal
4769af6e-548,normal
82a2722f-4b0,normal
9502dad6-f21,normal
658e33ba-ae2,normal
11a3fb38-72a,normal
b8e56f20-dce,normal
f50805d9-71c,normal
2e1d45b2-ae5,normal
51b6dcdd-3e8,normal
838402f1-982,normal
8afbb269-726,normal
f7782363-da1,normal
42826d71-bed,normal
4ef8b9d0-ce0,normal
f5ebbb79-2ed,normal
fe24b057-2bd,normal
e5c0b834-59a,normal
31398163-7ff,normal
fd3e30fe-066,normal
ebc8e677-63b,normal
6ca61cec-d26,normal
e34b0583-ec2,normal
09cdedd8-5e1,normal
00807768-b42,normal
abd8491e-f0f,normal
d63dd3dd-72d,normal
dcfd6c4a-8d5,normal
027351dd-93a,normal
8cd2d3d8-158,normal
107b2013-451,normal
d8917a52-d37,normal
dc2f755e-c55,normal
2347b2df-13f,normal
70a2d1b7-164,normal
b6498614-b78,normal
af33d3e4-84c,normal
8ebecf86-83f,normal
8a73e926-37b,normal
5e11b0c8-0c0,normal
2cfc71bc-ccb,normal
cf57eccf-f15,normal
b3d08d5b-7ce,normal
429e4c9d-6c4,normal
c4533784-3a5,normal
b87f3e3c-f99,normal
fa52537a-fd9,normal
da5c7769-802,normal
fcc63a9d-d4d,normal
942909b4-ac5,normal
f23c377c-1c8,normal
60944326-4d5,normal
d1fb3da5-3cb,normal
1d76587a-8a9,normal
d8fc2752-31f,normal
b0a69005-a47,normal
08a18797-feb,normal
67ce3653-104,normal
c9f24559-dba,normal
0700f512-74f,normal
26232a7c-bec,normal
ea43bc8b-35d,normal
b03b8d25-470,normal
8faca6c3-6f6,normal
7b76a39a-29b,normal
d227f66f-379,normal
560befef-373,normal
a2c22ffb-839,normal
8e1120e4-e8e,normal
56a9a14d-fa9,normal
f442170a-ce2,normal
69daab32-fcc,normal
fca59b6f-24c,normal
9dffa142-03a,normal
4520065f-0ad,normal
6ca9309e-753,normal
6ffcd568-b3c,normal
5f862369-777,normal
41113c56-f24,normal
0110eacf-3d7,normal
5afd8451-ef5,normal
16479ea7-fe6,normal
8217be60-ac6,normal
baaa5ff0-9dc,normal
1fc3588f-b63,normal
4f44e54a-6fe,normal
c9313eb9-8d5,normal
a9733bf6-918,normal
747407dc-ea0,normal
a294baaf-4a0,normal
3a991422-799,normal
b68b1ac5-8bc,normal
ad81cfd3-b65,normal
87361e12-077,normal
518ccd14-1d1,normal
b85a4293-4f5,normal
4f461bb7-c28,normal
aa4405b5-5a7,normal
a3f7b4a2-cf7,normal
0533c68e-80b,normal
09726aec-50c,normal
21d67d42-e7d,normal
c8ae73f4-bad,normal
59abaf2d-8b5,normal
72f220ae-942,normal
080233ff-8ea,normal
88edd3b2-3d0,normal
19f8a6e8-e67,normal
60ab7b35-f67,normal
d0479ff5-657,normal
6f3ccfc0-119,normal
fc7b6e0d-8d7,normal
8bdbc89f-c09,normal
6d559a6d-968,normal
6deee41b-bf9,normal
0ba17796-0c2,normal
776a029d-b3a,normal
d13c5884-dac,normal
0993986b-fa8,normal
ca689312-c48,normal
83b26c01-845,normal
ee3c04d8-f37,normal
9ec6a846-a5c,anomaly_impossible_travel
9c49db6a-0f0,normal
b8a79051-05f,normal
948dbad2-fd5,normal
5544990b-b04,normal
db0cd154-aac,normal
b4e53471-11b,normal
fe159b85-8bf,normal
7d49e803-ee8,normal
17e289ac-611,normal
91aab297-537,normal
2b232888-842,normal
faafa1bf-add,normal
3da744b6-8ea,normal
6451a90c-ffb,normal
f8dd480e-7f2,normal
b335c763-d44,normal
7d4cab34-b91,normal
3425e1b2-dc7,normal
a82287a7-6b3,normal
bcf88530-283,normal
b87f15f5-6de,normal
ff02daab-554,normal
0a5b6c2c-eed,normal
f3415092-c8e,normal
ba9c05a8-f3d,normal
de7acf15-2e7,normal
8206f7fe-f3d,normal
80b5fd06-a52,normal
b3740b09-235,normal
e4d4a582-b01,normal
afd5b728-d6b,normal
7c6f1889-5df,normal
f1248b36-449,normal
c2497bb1-5c4,normal
2ba16492-5be,normal
8e206048-554,normal
a9f0ddb9-62e,normal
93932b17-7f5,normal
6b22a93c-655,normal
a4033825-a37,normal
439bd5cb-c0b,normal
2ffd143e-4bd,normal
fb1737ee-79d,normal
e4136d74-bac,normal
82e4d59e-f17,normal
730932e2-a97,normal
df82d3ae-c26,normal
4fb1d276-55f,normal
7ef706f0-aba,normal
47563002-1c1,normal
37af8077-b4f,normal
50d17e95-db8,normal
ac755173-742,normal
4d78ed70-988,normal
d2e12c4d-d17,normal
8b295377-f10,normal
b292c70c-c7c,normal
df26cfa9-724,normal
70777812-699,normal
1b3f60eb-a22,normal
9124ac8d-172,normal
8d73534d-35b,normal
1b76bbd8-f68,normal
855ad8ac-615,normal
7df08d37-1bf,normal
6119f733-622,normal
edc4d07e-f9d,normal
a88f3df9-91a,normal
3cf10b4d-619,normal
f4a3dd83-a0f,normal
d55fba98-288,normal
6a3a3fb8-96d,normal
405239e2-edd,normal
7ec111a9-d47,normal
fcf4d421-729,normal
a5a795a1-8aa,normal
4afd7d76-b8e,normal
5462d619-50d,normal
4f1ddad2-6a3,normal
3463b953-201,normal
a954f0ea-d01,normal
99a4cfb7-b56,normal
8e826a45-2ac,normal
f2c89703-523,normal
ddd42ff8-a7c,normal
fec79006-b15,normal
4ec9b4da-ef2,normal
5ab45682-41e,normal
3a72f3bf-45d,normal
786d2c1a-763,normal
e0f551ec-f36,normal
951e845c-f81,normal
ba9b0175-95b,normal
c75997e6-be3,normal
6bbeaf33-c46,normal
1f461909-94b,normal
d897912a-723,normal
f2e71a3d-e3c,normal
8c098f33-ce7,normal
7dc76ca8-e0d,normal
cf074e5f-751,normal
9fe3196e-36f,normal
ab4ffdab-7e8,normal
e072bf35-a20,normal
f8587814-7ec,normal
cb47857c-249,normal
8174f80c-75a,normal
4c9ab027-663,normal
ba52c1bd-a25,normal
108518a6-2d4,normal
5d60356d-998,normal
e77ed8e7-02a,normal
f4cdc4d0-5bb,normal
d013b257-825,normal
a152a6a9-291,normal
75639026-c9e,normal
fdf19b39-b39,normal
8fbfaecb-731,normal
48c433fa-796,normal
e9cc23a1-ed2,normal
799f6851-c84,normal
3635916b-d60,normal
78412a3c-eb8,normal
64d6494d-66e,normal
e1dbedd8-528,normal
2fb93972-097,normal
f5ee5e52-92f,normal
1e01b8ce-352,normal
eda0d5f2-1bb,normal
d83bed14-b46,normal
53e5d460-9dd,normal
0ab11d42-f08,normal
00307528-d49,normal
b613532f-0b0,normal
f0c367de-fdb,normal
9f725cbd-ae5,normal
098252c8-6f0,normal
057393ca-9ba,normal
4b882dab-418,normal
ec4bca44-2cc,normal
d0c13675-a69,normal
4b3886a0-89b,normal
18cae38a-79d,normal
14a56f6e-17e,normal
b722da54-6b3,normal
f7f584de-88a,normal
16ecb53e-806,normal
30242997-69b,normal
7ce30d10-4c5,normal
f64750ee-a5d,normal
9158c972-f07,normal
d3991d12-a58,normal
3e6885d6-d05,normal
13ed5595-5aa,normal
560cb485-2e6,normal
8097d564-d9c,normal
de1d3c59-ea1,normal
2ce2564f-35c,normal
c684090a-389,normal
2d42fbf9-82a,normal
9e85accc-d4f,normal
5941e326-34d,normal
c2c8af41-451,normal
82e64044-058,normal
9008c26f-df2,normal
a48ec8fc-b68,normal
83e3cab9-d42,normal
8edc0dd5-7d3,normal
236e6789-009,normal
94c68852-38b,normal
d680943e-fbb,normal
6a336a9a-1b0,normal
dad3620d-5aa,normal
3396ecc1-5f6,normal
14d8a5ff-ff3,normal
88025b67-15b,normal
890dbc3a-a3d,normal
821ef07e-c08,normal
ff9ee1c4-496,normal
33376cc3-309,normal
c0063fcd-b15,normal
d868507f-ecd,normal
973fc097-6e2,normal
ee9c6f20-a55,normal
57998696-e4b,normal
de425f8f-c67,normal
9d29b5c8-0a0,normal
b2b3f13c-9a2,normal
4bb9174a-798,normal
4f2c5c05-1e4,normal
67fea09f-906,normal
77ea8226-eff,normal
c95de363-4d9,normal
8ec60040-074,normal
287256c0-b34,normal
7d964701-601,normal
ec1706bb-85a,normal
14d88f94-c15,normal
91ba294f-b25,normal
152a2fe4-c22,normal
d49d9678-a80,normal
d3bab137-b61,normal
64bc109b-cc9,normal
37e5d9ee-5a0,normal
07738cc1-ed2,normal
4eacdef0-5ef,normal
2e61d1e2-259,normal
1b1e794b-efd,normal
814403be-cf5,normal
a3c13b29-5fd,normal
b762a575-88d,normal
39c5b3e7-135,normal
609cd029-e3e,normal
2174d5f7-226,normal
c8fbd7e3-bd6,normal
d2bcdf4f-565,normal
d20ab92c-5e1,normal
fe6cbf97-95a,normal
0e37a992-8fd,normal
a70b6502-901,normal
4cbe49ce-76c,normal
c15ac84c-f86,normal
12b59e4e-626,normal
6ca732f1-6ea,normal
551d068a-57b,normal
8f557385-3e0,normal
4701d7b8-5dc,normal
6f036493-8e8,normal
0b97fed4-4a0,normal
57e3c0a0-c49,normal
86095343-73f,normal
8855892c-277,normal
acb539ac-e91,normal
41e12d3c-78a,normal
4270c6cd-62f,normal
c50d0ab6-fc6,normal
1554c771-d06,normal
89c1b894-103,normal
639efcb5-d31,normal
384f2c07-842,normal
52ac3ba3-955,normal
a6b6a91e-7f5,normal
a145cd09-c42,normal
9fad8c62-66e,normal
cf0ce28c-f09,normal
d0e3aba8-12b,normal
40881a24-380,normal
9bb3bf08-690,normal
04ff9e5f-4d3,normal
a354c5d9-836,normal
f838e035-082,normal
165b6b81-a3d,normal
380f6b7f-5d5,normal
8c7eb78d-706,normal
a9a92bf9-ad3,normal
74c99aed-473,normal
69d8f0d5-127,normal
a131e012-6da,normal
fadebea1-e95,normal
b2fda978-84c,normal
546d531c-88a,normal
c4ac4ed6-d5f,normal
a7bea542-2df,normal
f4419dd5-a60,normal
ebd80f36-b92,normal
80b2bd58-007,normal
f736dcdd-2e0,normal
85eb665a-ba9,normal
8e433643-1b0,normal
8245f129-4ec,normal
8ac5e40a-0e3,normal
8a04f2c8-3f4,normal
ebe5ea22-9da,normal
efe878c1-877,normal
288657c2-d6f,normal
c477d4e9-9b5,normal
abaeaf34-78e,normal
e21a2c03-f74,normal
96066fc0-c3f,normal
c73a683c-ced,normal
4354a7c1-f24,normal
5958db6d-048,normal
aa936591-b5d,normal
d9b5de9c-1a8,normal
29ce0604-d82,normal
69af937b-a19,normal
06be6aa5-15a,normal
0675e5d6-5f5,normal
8b8deea2-a04,normal
a23246c3-49f,normal
1dcebe8e-a8c,normal
ab478291-548,normal
