session_id,entity_id,entity_type,timestamp,resource_accessed,source_ip,label,predicted_label,anomaly_score,rationale
ab0a8d38-657,user_0096,user,2026-06-11 05:03:30,port_445_smb,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (20.0 accounts, SHAP +3.34); unrecognized device fingerprint (SHAP +1.48); authentication failed (SHAP +0.89)"
c340df20-0b9,user_0056,user,2026-05-26 22:00:28,db_prod_orders,60.148.25.34,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.40); unrecognized device fingerprint (SHAP +1.46); authentication failed (SHAP +0.97)"
cb2ae3e4-c9a,user_0003,user,2026-06-07 20:00:28,print_server,156.79.116.162,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.37); unrecognized device fingerprint (SHAP +1.49); authentication failed (SHAP +0.92)"
488a993c-6ea,user_0055,user,2026-06-07 20:00:26,file_share_eng,156.79.116.162,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.84); unrecognized device fingerprint (SHAP +1.57); authentication failed (SHAP +0.97)"
7f187160-9fa,user_0053,user,2026-05-27 02:01:00,ticketing_system,57.249.93.76,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.99999887,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.14); graph_edge_weight (SHAP +0.63); access to a privileged/sensitive resource (SHAP +0.63)"
63ccd0af-0a8,user_0091,user,2026-06-11 06:00:38,file_share_eng,126.78.46.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.68); unrecognized device fingerprint (SHAP +1.56); authentication failed (SHAP +1.02)"
b8ffc136-62c,user_0042,user,2026-06-01 06:01:08,source_repo_frontend,12.75.29.28,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +3.76); unrecognized device fingerprint (SHAP +1.56); authentication failed (SHAP +1.01)"
03d540ff-01d,user_0091,user,2026-05-12 02:01:06,port_22_ssh,58.164.239.156,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (16.0 accounts, SHAP +3.43); unrecognized device fingerprint (SHAP +1.49); authentication failed (SHAP +0.99)"
23719001-637,user_0059,user,2026-06-09 14:01:12,admin_panel_iam,181.196.21.228,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +2.94); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +0.93)"
3c872926-737,user_0042,user,2026-06-09 14:01:20,source_repo_backend,181.196.21.228,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999887,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.72); unrecognized device fingerprint (SHAP +1.56); authentication failed (SHAP +1.03)"
c263fc5c-c76,user_0098,user,2026-06-11 05:00:25,api_gateway_orders,108.226.40.127,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999988,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +4.22); unrecognized device fingerprint (SHAP +1.43); deviation from entity's typical session length (-3.4 std devs, SHAP +0.95)"
40f3fbbb-3d6,user_0051,user,2026-06-11 05:01:48,print_server,108.226.40.127,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999988,"Flagged due to: distinct accounts from same source IP (1h) (19.0 accounts, SHAP +3.75); unrecognized device fingerprint (SHAP +1.56); authentication failed (SHAP +1.00)"
79a0edbc-46e,user_0057,user,2026-05-03 17:00:06,db_prod_customers,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999988,"Flagged due to: unrecognized device fingerprint (SHAP +2.01); deviation from entity's typical session length (-4.0 std devs, SHAP +1.75); authentication failed (SHAP +1.37)"
4f7b0abc-70c,user_0073,user,2026-05-22 16:00:24,db_analytics,37.66.247.167,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999988,"Flagged due to: unrecognized device fingerprint (SHAP +2.10); authentication failed (SHAP +1.54); deviation from entity's typical session length (-2.5 std devs, SHAP +1.09)"
ab4705fa-10c,user_0019,user,2026-06-28 08:00:24,file_share_eng,52.37.136.109,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999988,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.94); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +0.99)"
32fdca86-9f8,user_0046,user,2026-05-03 17:01:32,file_share_hr,139.197.211.79,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999988,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +3.27); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.90)"
73d2b24e-aea,svc_018,service_account,2026-05-12 02:00:58,api_gateway_orders,58.164.239.156,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999988,"Flagged due to: distinct accounts from same source IP (1h) (13.0 accounts, SHAP +3.22); unrecognized device fingerprint (SHAP +1.51); deviation from entity's typical session length (-3.2 std devs, SHAP +0.98)"
3900a69f-65d,user_0032,user,2026-05-03 17:00:42,print_server,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999875,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +3.40); unrecognized device fingerprint (SHAP +1.51); deviation from entity's typical session length (-3.4 std devs, SHAP +0.97)"
4c5b3340-0ba,user_0005,user,2026-06-06 02:01:15,ticketing_system,173.37.155.141,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999875,"Flagged due to: distinct accounts from same source IP (1h) (14.0 accounts, SHAP +4.14); unrecognized device fingerprint (SHAP +1.45); authentication failed (SHAP -0.86)"
86340ecc-e51,user_0091,user,2026-06-11 05:00:38,file_share_eng,108.11.173.177,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999875,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.40); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.93)"
229bb6c5-bbe,user_0096,user,2026-05-12 02:00:01,file_share_hr,58.164.239.156,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999875,"Flagged due to: unrecognized device fingerprint (SHAP +2.01); deviation from entity's typical session length (-3.5 std devs, SHAP +1.51); authentication failed (SHAP +1.31)"
93659e82-b7f,user_0002,user,2026-05-03 17:01:33,api_gateway_orders,139.197.211.79,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999875,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.39); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.99)"
2631f88f-a61,svc_006,service_account,2026-06-28 08:00:48,admin_panel_iam,201.117.230.59,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999875,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +4.17); unrecognized device fingerprint (SHAP +1.44); authentication failed (SHAP -0.91)"
917ea1c0-7f0,svc_014,service_account,2026-05-29 12:01:57,source_repo_backend,22.140.52.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (10.0 accounts, SHAP +3.85); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +1.02)"
a2ee6175-a9c,user_0090,user,2026-05-26 22:00:57,port_3389_rdp,147.198.153.227,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.42); unrecognized device fingerprint (SHAP +1.46); authentication failed (SHAP +0.97)"
5a25cc93-e6e,user_0091,user,2026-06-01 06:01:04,file_share_hr,199.31.235.103,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.77); unrecognized device fingerprint (SHAP +1.56); authentication failed (SHAP +1.01)"
9f6855a7-9a5,user_0001,user,2026-05-12 02:00:22,port_1883_mqtt,58.164.239.156,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.46); unrecognized device fingerprint (SHAP +1.43); authentication failed (SHAP +0.95)"
9d08732c-aa5,user_0000,user,2026-05-03 17:00:38,api_gateway_payments,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (8.0 accounts, SHAP +3.29); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.89)"
ffe7a88e-e46,user_0059,user,2026-05-29 12:00:23,email_server,22.140.52.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.13); unrecognized device fingerprint (SHAP +1.52); deviation from entity's typical session length (-3.4 std devs, SHAP +0.98)"
c0e09534-c60,user_0045,user,2026-05-29 12:00:26,port_445_smb,126.164.89.140,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.14); unrecognized device fingerprint (SHAP +1.52); deviation from entity's typical session length (-3.0 std devs, SHAP +0.99)"
1b7e3cf3-db7,svc_011,service_account,2026-06-11 06:00:24,db_prod_customers,126.78.46.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.62); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.94)"
79f67513-4e2,user_0037,user,2026-06-18 12:00:30,ticketing_system,222.183.156.17,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.71); unrecognized device fingerprint (SHAP +1.57); authentication failed (SHAP +1.01)"
c8fade37-531,user_0021,user,2026-06-25 04:00:07,print_server,222.142.10.187,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999987,"Flagged due to: unrecognized device fingerprint (SHAP +2.41); authentication failed (SHAP +1.85); time since entity's last session (926.9 min, SHAP +0.96)"
c8fe56d3-193,user_0007,user,2026-05-15 05:00:16,file_share_eng,205.152.9.134,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999986,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.89); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +0.98)"
d7a0e2ad-75d,user_0043,user,2026-05-29 12:03:05,db_analytics,22.140.52.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999986,"Flagged due to: distinct accounts from same source IP (1h) (11.0 accounts, SHAP +3.88); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +0.99)"
ef41ff74-da3,user_0084,user,2026-06-18 12:00:50,db_prod_customers,153.101.212.52,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999986,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +3.93); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +1.01)"
9a4f7b54-24d,user_0098,user,2026-06-09 14:00:30,device_fn_telemetry_push,213.198.32.89,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999986,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.21); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.92)"
87c26097-efd,user_0119,user,2026-06-07 20:01:00,port_22_ssh,156.79.116.162,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999986,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +4.39); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +0.79)"
84023191-897,user_0117,user,2026-05-22 16:00:45,financial_system_erp,37.66.247.167,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999986,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.24); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.93)"
8c9c7e73-01b,user_0111,user,2026-06-25 04:01:06,file_share_eng,222.142.10.187,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999857,"Flagged due to: distinct accounts from same source IP (1h) (10.0 accounts, SHAP +3.97); unrecognized device fingerprint (SHAP +1.45); authentication failed (SHAP -0.82)"
71b18d3f-072,user_0027,user,2026-05-03 17:01:00,source_repo_backend,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999857,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +4.06); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +1.00)"
2ab98a0c-8b4,user_0072,user,2026-06-28 08:02:55,device_fn_reboot,136.125.84.136,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999857,"Flagged due to: distinct accounts from same source IP (1h) (13.0 accounts, SHAP +4.31); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.99)"
8336740f-6fe,svc_002,service_account,2026-06-18 12:01:24,file_share_hr,222.183.156.17,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999857,"Flagged due to: distinct accounts from same source IP (1h) (8.0 accounts, SHAP +4.18); unrecognized device fingerprint (SHAP +1.46); authentication failed (SHAP -0.91)"
537f0882-620,user_0066,user,2026-05-22 16:00:44,port_1883_mqtt,18.109.209.199,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999857,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.23); unrecognized device fingerprint (SHAP +1.51); deviation from entity's typical session length (-3.3 std devs, SHAP +1.00)"
08d00851-ecb,user_0010,user,2026-05-26 22:00:26,crm_system,60.148.25.34,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999985,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.27); unrecognized device fingerprint (SHAP +1.47); authentication failed (SHAP +0.93)"
7b08d969-ad1,user_0104,user,2026-06-11 06:01:35,financial_system_erp,214.74.116.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999985,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +3.49); unrecognized device fingerprint (SHAP +1.44); authentication failed (SHAP +0.93)"
32b5ee2a-51d,user_0051,user,2026-06-08 02:33:00,file_share_finance,123.198.206.235,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.9999985,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.14); graph_edge_weight (SHAP +0.63); access to a privileged/sensitive resource (SHAP +0.63)"
ae08450f-dd2,user_0076,user,2026-05-29 12:00:18,admin_panel_billing,126.164.89.140,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999985,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +4.29); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +0.80)"
6e799019-333,user_0065,user,2026-05-22 16:00:07,email_server,18.109.209.199,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999985,"Flagged due to: unrecognized device fingerprint (SHAP +2.06); deviation from entity's typical session length (-3.0 std devs, SHAP +1.58); authentication failed (SHAP +1.40)"
e457ab26-ccf,user_0110,user,2026-05-29 12:02:20,api_gateway_orders,119.103.147.214,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999985,"Flagged due to: distinct accounts from same source IP (1h) (7.0 accounts, SHAP +3.22); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.95)"
1b60536b-90b,user_0048,user,2026-06-18 12:01:55,file_share_eng,153.101.212.52,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999985,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.10); unrecognized device fingerprint (SHAP +1.53); deviation from entity's typical session length (-3.3 std devs, SHAP +0.99)"
d19fd3eb-de5,svc_014,service_account,2026-05-22 16:00:52,iot_hub_controller,37.66.247.167,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999985,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.85); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +1.02)"
514b32d2-dfa,user_0025,user,2026-05-22 16:00:06,email_server,95.17.130.5,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999985,"Flagged due to: unrecognized device fingerprint (SHAP +2.02); authentication failed (SHAP +1.39); deviation from entity's typical session length (-2.8 std devs, SHAP +1.35)"
d4703fed-624,user_0079,user,2026-06-18 12:00:24,db_prod_customers,153.101.212.52,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999845,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.93); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +1.01)"
49a7f71b-6cf,user_0069,user,2026-05-29 12:02:00,iot_hub_controller,126.164.89.140,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999845,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.23); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.95)"
7e6cab26-c9d,user_0051,user,2026-06-05 02:26:00,api_gateway_orders,137.16.103.149,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.99999845,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.14); graph_edge_weight (SHAP +0.63); access to a privileged/sensitive resource (SHAP +0.63)"
ec614f10-085,user_0105,user,2026-06-09 14:01:15,print_server,146.2.16.191,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999845,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.24); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.84)"
930ab48f-8f8,user_0018,user,2026-06-18 12:00:22,vpn_gateway_2,153.101.212.52,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999845,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +4.27); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +0.85)"
4ec0ebd6-ed0,user_0050,user,2026-06-07 20:01:45,financial_system_erp,51.20.66.139,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999845,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.14); unrecognized device fingerprint (SHAP +1.53); deviation from entity's typical session length (-2.7 std devs, SHAP +0.84)"
6ff4819c-c27,user_0033,user,2026-05-29 12:00:08,crm_system,22.140.52.148,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999845,"Flagged due to: unrecognized device fingerprint (SHAP +1.98); deviation from entity's typical session length (-4.8 std devs, SHAP +1.35); authentication failed (SHAP +1.35)"
c9f9b69d-f16,svc_010,service_account,2026-05-12 02:00:26,email_server,58.164.239.156,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999845,"Flagged due to: distinct accounts from same source IP (1h) (9.0 accounts, SHAP +3.37); unrecognized device fingerprint (SHAP +1.49); authentication failed (SHAP +0.91)"
e02bc111-755,user_0069,user,2026-06-18 12:00:26,db_prod_customers,222.183.156.17,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999845,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +3.77); unrecognized device fingerprint (SHAP +1.54); authentication failed (SHAP +1.02)"
3acaa987-2d5,user_0110,user,2026-06-11 11:01:09,db_analytics,9.74.149.24,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999984,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +3.83); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +1.01)"
4a2d57f5-5b2,user_0094,user,2026-05-26 22:00:05,vpn_gateway_2,60.148.25.34,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999984,"Flagged due to: unrecognized device fingerprint (SHAP +1.95); authentication failed (SHAP +1.41); deviation from entity's typical session length (-2.8 std devs, SHAP +1.32)"
b14d9dcf-5c6,user_0117,user,2026-06-11 11:00:22,device_fn_reboot,205.178.40.45,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999984,"Flagged due to: distinct accounts from same source IP (1h) (3.0 accounts, SHAP +4.39); unrecognized device fingerprint (SHAP +1.53); authentication failed (SHAP +0.84)"
e263de3a-8be,user_0023,user,2026-05-12 02:01:12,file_share_eng,122.192.53.121,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999984,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.50); unrecognized device fingerprint (SHAP +1.45); authentication failed (SHAP +0.93)"
e667e3c2-23d,user_0069,user,2026-06-22 01:09:00,ticketing_system,91.243.99.247,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.9999984,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.14); access to a privileged/sensitive resource (SHAP +0.63); graph_edge_weight (SHAP +0.63)"
99eaa670-735,user_0085,user,2026-06-11 06:00:06,iot_hub_controller,137.126.67.157,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999984,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.38); unrecognized device fingerprint (SHAP +1.47); authentication failed (SHAP +0.97)"
f937fdce-2f9,user_0066,user,2026-05-03 17:01:20,iot_hub_controller,139.197.211.79,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999984,"Flagged due to: distinct accounts from same source IP (1h) (10.0 accounts, SHAP +3.27); unrecognized device fingerprint (SHAP +1.48); authentication failed (SHAP +0.94)"
630af99a-7c9,user_0068,user,2026-05-03 17:00:17,email_server,139.197.211.79,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999833,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +3.21); unrecognized device fingerprint (SHAP +1.51); authentication failed (SHAP +0.88)"
6c3a8796-051,user_0052,user,2026-06-28 08:01:24,port_1883_mqtt,52.37.136.109,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999833,"Flagged due to: distinct accounts from same source IP (1h) (12.0 accounts, SHAP +3.76); unrecognized device fingerprint (SHAP +1.48); authentication failed (SHAP +1.00)"
a63ac028-da2,user_0119,user,2026-05-12 02:00:17,device_fn_firmware_update,58.164.239.156,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999833,"Flagged due to: distinct accounts from same source IP (1h) (4.0 accounts, SHAP +4.30); unrecognized device fingerprint (SHAP +1.41); authentication failed (SHAP -0.94)"
ff6ff7ad-d6c,user_0026,user,2026-05-03 17:00:29,print_server,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999833,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.27); unrecognized device fingerprint (SHAP +1.52); authentication failed (SHAP +0.87)"
8e80ef65-271,user_0053,user,2026-06-11 11:00:36,db_prod_customers,9.74.149.24,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999833,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +3.75); unrecognized device fingerprint (SHAP +1.55); authentication failed (SHAP +1.01)"
1e7f130c-d70,user_0092,user,2026-06-11 06:00:30,source_repo_frontend,214.74.116.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999983,"Flagged due to: distinct accounts from same source IP (1h) (2.0 accounts, SHAP +4.20); unrecognized device fingerprint (SHAP +1.45); authentication failed (SHAP -0.93)"
0eb3e330-c49,user_0081,user,2026-06-21 03:22:00,api_gateway_payments,207.104.197.107,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.9999983,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.14); access to a privileged/sensitive resource (SHAP +0.64); graph_edge_weight (SHAP +0.63)"
87bc8266-fb5,user_0009,user,2026-06-07 20:00:08,file_share_finance,153.254.130.0,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999983,"Flagged due to: unrecognized device fingerprint (SHAP +1.96); deviation from entity's typical session length (-3.2 std devs, SHAP +1.81); authentication failed (SHAP +1.46)"
d7d851cc-49d,user_0042,user,2026-05-22 03:18:00,device_fn_firmware_update,195.30.12.9,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.9999983,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.14); access to a privileged/sensitive resource (SHAP +0.65); graph_edge_weight (SHAP +0.63)"
daaf68d2-503,user_0042,user,2026-05-24 01:34:00,device_fn_firmware_update,181.96.203.232,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.9999983,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.14); access to a privileged/sensitive resource (SHAP +0.64); graph_edge_weight (SHAP +0.62)"
cc57cde3-534,user_0095,user,2026-05-03 17:01:21,source_repo_frontend,96.115.105.37,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999982,"Flagged due to: distinct accounts from same source IP (1h) (16.0 accounts, SHAP +4.47); unrecognized device fingerprint (SHAP +1.42); authentication failed (SHAP -0.97)"
a24b7ab5-61c,user_0106,user,2026-06-09 14:01:40,api_gateway_payments,181.196.21.228,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999815,"Flagged due to: distinct accounts from same source IP (1h) (6.0 accounts, SHAP +3.43); unrecognized device fingerprint (SHAP +1.47); authentication failed (SHAP +0.94)"
9f787bbe-8d3,user_0051,user,2026-06-04 02:04:00,file_share_finance,89.116.197.33,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.99999815,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.08); access to a privileged/sensitive resource (SHAP +0.64); graph_edge_weight (SHAP +0.62)"
1927bcbc-16d,user_0067,user,2026-06-07 20:01:10,device_fn_telemetry_push,51.20.66.139,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999981,"Flagged due to: distinct accounts from same source IP (1h) (10.0 accounts, SHAP +4.30); unrecognized device fingerprint (SHAP +1.47); authentication failed (SHAP +0.97)"
042c213d-392,user_0051,user,2026-05-12 01:07:00,file_share_hr,144.111.28.56,anomaly_low_and_slow_exfil,anomaly_low_and_slow_exfil,0.9999981,"Flagged due to: number of privileged actions in session (1.0 actions, SHAP +4.06); access to a privileged/sensitive resource (SHAP +0.66); graph_edge_weight (SHAP +0.61)"
baf121e9-3e7,user_0113,user,2026-06-11 06:00:13,device_fn_firmware_update,126.78.46.155,anomaly_credential_stuffing,anomaly_credential_stuffing,0.9999981,"Flagged due to: deviation from entity's typical session length (-3.2 std devs, SHAP +2.10); unrecognized device fingerprint (SHAP +1.94); distinct accounts from same source IP (1h) (1.0 accounts, SHAP +1.15)"
de07078d-7ab,user_0005,user,2026-06-11 11:00:06,db_analytics,9.74.149.24,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999803,"Flagged due to: authentication failed (SHAP +2.12); unrecognized device fingerprint (SHAP +1.83); deviation from entity's typical session length (-3.0 std devs, SHAP +1.69)"
63b3dd4d-954,svc_019,service_account,2026-06-01 06:00:16,db_prod_orders,80.61.198.240,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999803,"Flagged due to: unrecognized device fingerprint (SHAP +1.81); authentication failed (SHAP +1.71); deviation from entity's typical session length (-2.8 std devs, SHAP +1.65)"
38e6f15c-0f6,user_0000,user,2026-06-06 02:00:20,vpn_gateway_2,173.37.155.141,anomaly_credential_stuffing,anomaly_credential_stuffing,0.99999803,"Flagged due to: distinct accounts from same source IP (1h) (5.0 accounts, SHAP +4.35); unrecognized device fingerprint (SHAP +1.50); authentication failed (SHAP +0.98)"
